"company";"value";"year";"scope";"category";"source";"notes";"scope3_notes"
"Immofinanz AG";"42601";"2019";"2";"market_based";"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view";"Zahlen aus 2023 Bericht, da in ihm die Zahlen erstmals für die Group vorliegen. Der 2023 Bericht hat THG Zahlen für 2019, 2022 und 2023";
"Immofinanz AG";;"2019";"2";"unclear";"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view";"Zahlen aus 2023 Bericht, da in ihm die Zahlen erstmals für die Group vorliegen. Der 2023 Bericht hat THG Zahlen für 2019, 2022 und 2023";
"Immofinanz AG";"317472";"2019";"3";;"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view";"Zahlen aus 2023 Bericht, da in ihm die Zahlen erstmals für die Group vorliegen. Der 2023 Bericht hat THG Zahlen für 2019, 2022 und 2023";
"Immofinanz AG";"248000";"2020";"1";;"https://drive.google.com/file/d/1DpVPEz2d03aDaTpLIJV96_LO5SL27awr/view?usp=drive_link";"hier stimmt was nicht";
"Immofinanz AG";;"2020";"2";"location_based";"https://drive.google.com/file/d/1DpVPEz2d03aDaTpLIJV96_LO5SL27awr/view?usp=drive_link";"hier stimmt was nicht";
"Immofinanz AG";;"2020";"2";"market_based";"https://drive.google.com/file/d/1DpVPEz2d03aDaTpLIJV96_LO5SL27awr/view?usp=drive_link";"hier stimmt was nicht";
"Immofinanz AG";"344000";"2020";"2";"unclear";"https://drive.google.com/file/d/1DpVPEz2d03aDaTpLIJV96_LO5SL27awr/view?usp=drive_link";"hier stimmt was nicht";
"Immofinanz AG";;"2020";"3";;"https://drive.google.com/file/d/1DpVPEz2d03aDaTpLIJV96_LO5SL27awr/view?usp=drive_link";"hier stimmt was nicht";
"Immofinanz AG";"16885";"2021";"1";;"https://drive.google.com/file/d/13UnaxIyRLD2BB_i3IivVieXqkXjHCukF/view?usp=drive_link";;
"Immofinanz AG";"122061";"2021";"2";"location_based";"https://drive.google.com/file/d/13UnaxIyRLD2BB_i3IivVieXqkXjHCukF/view?usp=drive_link";;
"Immofinanz AG";"90318";"2021";"2";"market_based";"https://drive.google.com/file/d/13UnaxIyRLD2BB_i3IivVieXqkXjHCukF/view?usp=drive_link";;
"Immofinanz AG";;"2021";"2";"unclear";"https://drive.google.com/file/d/13UnaxIyRLD2BB_i3IivVieXqkXjHCukF/view?usp=drive_link";;
"Immofinanz AG";;"2021";"3";;"https://drive.google.com/file/d/13UnaxIyRLD2BB_i3IivVieXqkXjHCukF/view?usp=drive_link";;
"Immofinanz AG";"18134";"2022";"1";;"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view";"Im Jahr 2023 werden erstmals Treibhausgasemissionen für die IMMOFINANZ Group ausgewiesen. 2023 konnten wir unsere Treibhausgasemissionen (marktbasiert) im Vergleich zur Baseline 2019 um 44,1% reduzieren. Die gesamten äquivalenten CO2-Emissionen (marktbasiert) der IMMOFINANZ Group beliefen sich im Berichtszeitraum durch die Vollkonsolidierung der S IMMO auf rund 208.891t (2022: 242.814t), während im Jahr 2019 noch rund 373.861t emittiert worden waren.";
"Immofinanz AG";"26407";"2022";"2";"location_based";"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view";"Im Jahr 2023 werden erstmals Treibhausgasemissionen für die IMMOFINANZ Group ausgewiesen. 2023 konnten wir unsere Treibhausgasemissionen (marktbasiert) im Vergleich zur Baseline 2019 um 44,1% reduzieren. Die gesamten äquivalenten CO2-Emissionen (marktbasiert) der IMMOFINANZ Group beliefen sich im Berichtszeitraum durch die Vollkonsolidierung der S IMMO auf rund 208.891t (2022: 242.814t), während im Jahr 2019 noch rund 373.861t emittiert worden waren.";
"Immofinanz AG";"23472";"2022";"2";"market_based";"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view";"Im Jahr 2023 werden erstmals Treibhausgasemissionen für die IMMOFINANZ Group ausgewiesen. 2023 konnten wir unsere Treibhausgasemissionen (marktbasiert) im Vergleich zur Baseline 2019 um 44,1% reduzieren. Die gesamten äquivalenten CO2-Emissionen (marktbasiert) der IMMOFINANZ Group beliefen sich im Berichtszeitraum durch die Vollkonsolidierung der S IMMO auf rund 208.891t (2022: 242.814t), während im Jahr 2019 noch rund 373.861t emittiert worden waren.";
"Immofinanz AG";;"2022";"2";"unclear";"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view";"Im Jahr 2023 werden erstmals Treibhausgasemissionen für die IMMOFINANZ Group ausgewiesen. 2023 konnten wir unsere Treibhausgasemissionen (marktbasiert) im Vergleich zur Baseline 2019 um 44,1% reduzieren. Die gesamten äquivalenten CO2-Emissionen (marktbasiert) der IMMOFINANZ Group beliefen sich im Berichtszeitraum durch die Vollkonsolidierung der S IMMO auf rund 208.891t (2022: 242.814t), während im Jahr 2019 noch rund 373.861t emittiert worden waren.";
"Immofinanz AG";"201208";"2022";"3";;"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view";"Im Jahr 2023 werden erstmals Treibhausgasemissionen für die IMMOFINANZ Group ausgewiesen. 2023 konnten wir unsere Treibhausgasemissionen (marktbasiert) im Vergleich zur Baseline 2019 um 44,1% reduzieren. Die gesamten äquivalenten CO2-Emissionen (marktbasiert) der IMMOFINANZ Group beliefen sich im Berichtszeitraum durch die Vollkonsolidierung der S IMMO auf rund 208.891t (2022: 242.814t), während im Jahr 2019 noch rund 373.861t emittiert worden waren.";
"Immofinanz AG";"18189";"2023";"1";;"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view?usp=drive_link";;
"Immofinanz AG";"24491";"2023";"2";"location_based";"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view?usp=drive_link";;
"Immofinanz AG";"21629";"2023";"2";"market_based";"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view?usp=drive_link";;
"Immofinanz AG";;"2023";"2";"unclear";"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view?usp=drive_link";;
"Immofinanz AG";"169074";"2023";"3";;"https://drive.google.com/file/d/1E3ZZNLcF1dBbJQdtVVSl6iFsqz3IocBu/view?usp=drive_link";;
"Lenzing AG";"1190000";"2015";"1";;"https://drive.google.com/file/d/1ACHx8c0TlG_2PF-9sL_ASCe7g5BYiG7U/view?usp=drive_link";"Unklar ob scope 2 markt. oder locationbased, im report steht zu scope 2:  Scope-2-Emissionen basieren auf den Energieversorger-spezifischen Emissionsfaktoren sowie den durchschnittlichen Netzemissionsfaktoren
aus Ecoinvent (www.ecoinvent.org), einer Datenbank für Inventurdaten zur Lebenszyklusanalyse.";
"Lenzing AG";;"2015";"2";"location_based";"https://drive.google.com/file/d/1ACHx8c0TlG_2PF-9sL_ASCe7g5BYiG7U/view?usp=drive_link";"Unklar ob scope 2 markt. oder locationbased, im report steht zu scope 2:  Scope-2-Emissionen basieren auf den Energieversorger-spezifischen Emissionsfaktoren sowie den durchschnittlichen Netzemissionsfaktoren
aus Ecoinvent (www.ecoinvent.org), einer Datenbank für Inventurdaten zur Lebenszyklusanalyse.";
"Lenzing AG";;"2015";"2";"market_based";"https://drive.google.com/file/d/1ACHx8c0TlG_2PF-9sL_ASCe7g5BYiG7U/view?usp=drive_link";"Unklar ob scope 2 markt. oder locationbased, im report steht zu scope 2:  Scope-2-Emissionen basieren auf den Energieversorger-spezifischen Emissionsfaktoren sowie den durchschnittlichen Netzemissionsfaktoren
aus Ecoinvent (www.ecoinvent.org), einer Datenbank für Inventurdaten zur Lebenszyklusanalyse.";
"Lenzing AG";"550000";"2015";"2";"unclear";"https://drive.google.com/file/d/1ACHx8c0TlG_2PF-9sL_ASCe7g5BYiG7U/view?usp=drive_link";"Unklar ob scope 2 markt. oder locationbased, im report steht zu scope 2:  Scope-2-Emissionen basieren auf den Energieversorger-spezifischen Emissionsfaktoren sowie den durchschnittlichen Netzemissionsfaktoren
aus Ecoinvent (www.ecoinvent.org), einer Datenbank für Inventurdaten zur Lebenszyklusanalyse.";
"Lenzing AG";;"2015";"3";;"https://drive.google.com/file/d/1ACHx8c0TlG_2PF-9sL_ASCe7g5BYiG7U/view?usp=drive_link";"Unklar ob scope 2 markt. oder locationbased, im report steht zu scope 2:  Scope-2-Emissionen basieren auf den Energieversorger-spezifischen Emissionsfaktoren sowie den durchschnittlichen Netzemissionsfaktoren
aus Ecoinvent (www.ecoinvent.org), einer Datenbank für Inventurdaten zur Lebenszyklusanalyse.";
"Lenzing AG";"1170000";"2016";"1";;"https://drive.google.com/file/d/1zs_i87k-db7khcZ9eQuRZspGZ1lC-nxA/view?usp=drive_link";;
"Lenzing AG";;"2016";"2";"location_based";"https://drive.google.com/file/d/1zs_i87k-db7khcZ9eQuRZspGZ1lC-nxA/view?usp=drive_link";;
"Lenzing AG";"590000";"2016";"2";"market_based";"https://drive.google.com/file/d/1zs_i87k-db7khcZ9eQuRZspGZ1lC-nxA/view?usp=drive_link";;
"Lenzing AG";;"2016";"2";"unclear";"https://drive.google.com/file/d/1zs_i87k-db7khcZ9eQuRZspGZ1lC-nxA/view?usp=drive_link";;
"Lenzing AG";;"2016";"3";;"https://drive.google.com/file/d/1zs_i87k-db7khcZ9eQuRZspGZ1lC-nxA/view?usp=drive_link";;
"Lenzing AG";"1160000";"2017";"1";;"https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP";;
"Lenzing AG";;"2017";"2";"location_based";"https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP";;
"Lenzing AG";"630000";"2017";"2";"market_based";"https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP";;
"Lenzing AG";;"2017";"2";"unclear";"https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP";;
"Lenzing AG";"1890000";"2017";"3";;"https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP";;
"Lenzing AG";"1150000";"2018";"1";;"https://drive.google.com/file/d/1WKdbzye4oocivdE4R4sgxHqsYEB44cl9/view?usp=drive_link";"Dieser Bericht wurde in Übereinstimmung mit den GRI-Standards: Option „Kern“ erstellt.";
"Lenzing AG";;"2018";"2";"location_based";"https://drive.google.com/file/d/1WKdbzye4oocivdE4R4sgxHqsYEB44cl9/view?usp=drive_link";"Dieser Bericht wurde in Übereinstimmung mit den GRI-Standards: Option „Kern“ erstellt.";
"Lenzing AG";"600000";"2018";"2";"market_based";"https://drive.google.com/file/d/1WKdbzye4oocivdE4R4sgxHqsYEB44cl9/view?usp=drive_link";"Dieser Bericht wurde in Übereinstimmung mit den GRI-Standards: Option „Kern“ erstellt.";
"Lenzing AG";;"2018";"2";"unclear";"https://drive.google.com/file/d/1WKdbzye4oocivdE4R4sgxHqsYEB44cl9/view?usp=drive_link";"Dieser Bericht wurde in Übereinstimmung mit den GRI-Standards: Option „Kern“ erstellt.";
"Lenzing AG";"1990000";"2018";"3";;"https://drive.google.com/file/d/1WKdbzye4oocivdE4R4sgxHqsYEB44cl9/view?usp=drive_link";"Dieser Bericht wurde in Übereinstimmung mit den GRI-Standards: Option „Kern“ erstellt.";
"Lenzing AG";"1100000";"2019";"1";;"https://drive.google.com/file/d/1-VhAEctBVl4HW8YO5Pz-UcohTdbTv9VQ/view?usp=drive_link";"Neuberechnung der Scope 3-Emissionen von 2017 bis 2021 aufgrund aktualisierter Daten von Marktzellstofflieferanten.";
"Lenzing AG";;"2019";"2";"location_based";"https://drive.google.com/file/d/1-VhAEctBVl4HW8YO5Pz-UcohTdbTv9VQ/view?usp=drive_link";"Neuberechnung der Scope 3-Emissionen von 2017 bis 2021 aufgrund aktualisierter Daten von Marktzellstofflieferanten.";
"Lenzing AG";"530000";"2019";"2";"market_based";"https://drive.google.com/file/d/1-VhAEctBVl4HW8YO5Pz-UcohTdbTv9VQ/view?usp=drive_link";"Neuberechnung der Scope 3-Emissionen von 2017 bis 2021 aufgrund aktualisierter Daten von Marktzellstofflieferanten.";
"Lenzing AG";;"2019";"2";"unclear";"https://drive.google.com/file/d/1-VhAEctBVl4HW8YO5Pz-UcohTdbTv9VQ/view?usp=drive_link";"Neuberechnung der Scope 3-Emissionen von 2017 bis 2021 aufgrund aktualisierter Daten von Marktzellstofflieferanten.";
"Lenzing AG";"1900000";"2019";"3";;"https://drive.google.com/file/d/1-VhAEctBVl4HW8YO5Pz-UcohTdbTv9VQ/view?usp=drive_link";"Neuberechnung der Scope 3-Emissionen von 2017 bis 2021 aufgrund aktualisierter Daten von Marktzellstofflieferanten.";
"Lenzing AG";"880000";"2020";"1";;"https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP";;
"Lenzing AG";;"2020";"2";"location_based";"https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP";;
"Lenzing AG";"500000";"2020";"2";"market_based";"https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP";;
"Lenzing AG";;"2020";"2";"unclear";"https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP";;
"Lenzing AG";"1460000";"2020";"3";;"https://drive.google.com/drive/folders/1OBcfecGHnMv9WvkC9qU0fiHp5Xli-yiP";;
"Lenzing AG";"1080000";"2021";"1";;"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";;"2021";"2";"location_based";"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";"530000";"2021";"2";"market_based";"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";;"2021";"2";"unclear";"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";"1820000";"2021";"3";;"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";"920000";"2022";"1";;"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";;"2022";"2";"location_based";"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";"350000";"2022";"2";"market_based";"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";;"2022";"2";"unclear";"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";"1450000";"2022";"3";;"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";"1000000";"2023";"1";;"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";"640000";"2023";"2";"location_based";"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";"340000";"2023";"2";"market_based";"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";;"2023";"2";"unclear";"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Lenzing AG";"1430000";"2023";"3";;"https://drive.google.com/file/d/1p5Pk6oDNMQly8ejfqTgxEP5n6AHPc7si/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2015";"1";;;;
"Mayr-Melnhof Karton AG";;"2015";"2";"location_based";;;
"Mayr-Melnhof Karton AG";;"2015";"2";"market_based";;;
"Mayr-Melnhof Karton AG";;"2015";"2";"unclear";;;
"Mayr-Melnhof Karton AG";;"2015";"3";;;;
"Mayr-Melnhof Karton AG";"500000";"2016";"1";;"https://drive.google.com/file/d/1kc8SNxoKvqi4Vn6LQC2k0yoBWedTv6Am/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2016";"2";"location_based";"https://drive.google.com/file/d/1kc8SNxoKvqi4Vn6LQC2k0yoBWedTv6Am/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2016";"2";"market_based";"https://drive.google.com/file/d/1kc8SNxoKvqi4Vn6LQC2k0yoBWedTv6Am/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2016";"2";"unclear";"https://drive.google.com/file/d/1kc8SNxoKvqi4Vn6LQC2k0yoBWedTv6Am/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2016";"3";;"https://drive.google.com/file/d/1kc8SNxoKvqi4Vn6LQC2k0yoBWedTv6Am/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"500000";"2017";"1";;"https://drive.google.com/file/d/1rIw2l_kz3aj9szOEjdgpFpEQOMT5n0XH/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2017";"2";"location_based";"https://drive.google.com/file/d/1rIw2l_kz3aj9szOEjdgpFpEQOMT5n0XH/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2017";"2";"market_based";"https://drive.google.com/file/d/1rIw2l_kz3aj9szOEjdgpFpEQOMT5n0XH/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2017";"2";"unclear";"https://drive.google.com/file/d/1rIw2l_kz3aj9szOEjdgpFpEQOMT5n0XH/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2017";"3";;"https://drive.google.com/file/d/1rIw2l_kz3aj9szOEjdgpFpEQOMT5n0XH/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"500000";"2018";"1";;"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Nur Kartonproduktion Emissionen";
"Mayr-Melnhof Karton AG";;"2018";"2";"location_based";"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Nur Kartonproduktion Emissionen";
"Mayr-Melnhof Karton AG";;"2018";"2";"market_based";"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Nur Kartonproduktion Emissionen";
"Mayr-Melnhof Karton AG";;"2018";"2";"unclear";"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Nur Kartonproduktion Emissionen";
"Mayr-Melnhof Karton AG";;"2018";"3";;"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Nur Kartonproduktion Emissionen";
"Mayr-Melnhof Karton AG";"530000";"2019";"1";;"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Summe aus Kartonrproduktion & Packagingproduktion CO2-Emissionen";
"Mayr-Melnhof Karton AG";;"2019";"2";"location_based";"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Summe aus Kartonrproduktion & Packagingproduktion CO2-Emissionen";
"Mayr-Melnhof Karton AG";;"2019";"2";"market_based";"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Summe aus Kartonrproduktion & Packagingproduktion CO2-Emissionen";
"Mayr-Melnhof Karton AG";;"2019";"2";"unclear";"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Summe aus Kartonrproduktion & Packagingproduktion CO2-Emissionen";
"Mayr-Melnhof Karton AG";;"2019";"3";;"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Summe aus Kartonrproduktion & Packagingproduktion CO2-Emissionen";
"Mayr-Melnhof Karton AG";"530000";"2020";"1";;"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Summe aus Kartonproduktion + Packagingproduktion";
"Mayr-Melnhof Karton AG";;"2020";"2";"location_based";"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Summe aus Kartonproduktion + Packagingproduktion";
"Mayr-Melnhof Karton AG";;"2020";"2";"market_based";"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Summe aus Kartonproduktion + Packagingproduktion";
"Mayr-Melnhof Karton AG";;"2020";"2";"unclear";"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Summe aus Kartonproduktion + Packagingproduktion";
"Mayr-Melnhof Karton AG";;"2020";"3";;"https://drive.google.com/file/d/1Py2GJ2Khyh7nOXG08FEDOUYPu9GgvW05/view?usp=drive_link";"Summe aus Kartonproduktion + Packagingproduktion";
"Mayr-Melnhof Karton AG";"1290000";"2021";"1";;"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"560000";"2021";"2";"location_based";"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"630000";"2021";"2";"market_based";"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2021";"2";"unclear";"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"2200000";"2021";"3";;"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"1080000";"2022";"1";;"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"630000";"2022";"2";"location_based";"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"810000";"2022";"2";"market_based";"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2022";"2";"unclear";"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"2490000";"2022";"3";;"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"850000";"2023";"1";;"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"600000";"2023";"2";"location_based";"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"620000";"2023";"2";"market_based";"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";;"2023";"2";"unclear";"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"Mayr-Melnhof Karton AG";"2510000";"2023";"3";;"https://drive.google.com/file/d/10vcu-U7SLBsKv1ogGknlCGbU8X2M8MYz/view?usp=drive_link";;
"OMV AG";"12200000";"2015";"1";;"https://drive.google.com/file/d/1JfzgHGtWxbYUr_SN4h4CiAbYm9cMMMBB/view?usp=drive_link";;
"OMV AG";;"2015";"2";"location_based";"https://drive.google.com/file/d/1JfzgHGtWxbYUr_SN4h4CiAbYm9cMMMBB/view?usp=drive_link";;
"OMV AG";;"2015";"2";"market_based";"https://drive.google.com/file/d/1JfzgHGtWxbYUr_SN4h4CiAbYm9cMMMBB/view?usp=drive_link";;
"OMV AG";"400000";"2015";"2";"unclear";"https://drive.google.com/file/d/1JfzgHGtWxbYUr_SN4h4CiAbYm9cMMMBB/view?usp=drive_link";;
"OMV AG";"112000000";"2015";"3";;"https://drive.google.com/file/d/1JfzgHGtWxbYUr_SN4h4CiAbYm9cMMMBB/view?usp=drive_link";;
"OMV AG";"11000000";"2016";"1";;"https://drive.google.com/file/d/1AAhsFhq8PxhnS1RVCRzPjOF5Z_-4B7ZG/view?usp=drive_link";;
"OMV AG";;"2016";"2";"location_based";"https://drive.google.com/file/d/1AAhsFhq8PxhnS1RVCRzPjOF5Z_-4B7ZG/view?usp=drive_link";;
"OMV AG";"400000";"2016";"2";"market_based";"https://drive.google.com/file/d/1AAhsFhq8PxhnS1RVCRzPjOF5Z_-4B7ZG/view?usp=drive_link";;
"OMV AG";;"2016";"2";"unclear";"https://drive.google.com/file/d/1AAhsFhq8PxhnS1RVCRzPjOF5Z_-4B7ZG/view?usp=drive_link";;
"OMV AG";"113000000";"2016";"3";;"https://drive.google.com/file/d/1AAhsFhq8PxhnS1RVCRzPjOF5Z_-4B7ZG/view?usp=drive_link";;
"OMV AG";"11100000";"2017";"1";;"https://drive.google.com/file/d/1hQ5O9uGl04sEQIl0mQcojDabb9PrSKo9/view?usp=drive_link";;
"OMV AG";;"2017";"2";"location_based";"https://drive.google.com/file/d/1hQ5O9uGl04sEQIl0mQcojDabb9PrSKo9/view?usp=drive_link";;
"OMV AG";"300000";"2017";"2";"market_based";"https://drive.google.com/file/d/1hQ5O9uGl04sEQIl0mQcojDabb9PrSKo9/view?usp=drive_link";;
"OMV AG";;"2017";"2";"unclear";"https://drive.google.com/file/d/1hQ5O9uGl04sEQIl0mQcojDabb9PrSKo9/view?usp=drive_link";;
"OMV AG";"108000000";"2017";"3";;"https://drive.google.com/file/d/1hQ5O9uGl04sEQIl0mQcojDabb9PrSKo9/view?usp=drive_link";;
"OMV AG";"11200000";"2018";"1";;"https://drive.google.com/file/d/182gQLCoGwui-ed3eUCYJZrtXUtxJ7vqa/view?usp=drive_link";;
"OMV AG";;"2018";"2";"location_based";"https://drive.google.com/file/d/182gQLCoGwui-ed3eUCYJZrtXUtxJ7vqa/view?usp=drive_link";;
"OMV AG";"400000";"2018";"2";"market_based";"https://drive.google.com/file/d/182gQLCoGwui-ed3eUCYJZrtXUtxJ7vqa/view?usp=drive_link";;
"OMV AG";;"2018";"2";"unclear";"https://drive.google.com/file/d/182gQLCoGwui-ed3eUCYJZrtXUtxJ7vqa/view?usp=drive_link";;
"OMV AG";"108000000";"2018";"3";;"https://drive.google.com/file/d/182gQLCoGwui-ed3eUCYJZrtXUtxJ7vqa/view?usp=drive_link";;
"OMV AG";"10800000";"2019";"1";;"https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link";;
"OMV AG";;"2019";"2";"location_based";"https://drive.google.com/file/d/1e0w_-U72I1UGr4TfCduhNZjawOuh9oxA/view?usp=drive_link";;
