"Region","Schadstoff","Einheit","CRF_Code","CRF_Sektor","Quelle","Datenstand","Jahr","Werte"
"AT","THG","t CO2-eq","1 A 1 c","Manufacture of Solid Fuels and Other Energy Industries","OLI 2021 (1990-2020)","10.02.2022",2012,"207212.40971"
"AT","THG","t CO2-eq","1 A 1 c","Manufacture of Solid Fuels and Other Energy Industries","OLI 2021 (1990-2020)","10.02.2022",2013,"251410.42966"
"AT","THG","t CO2-eq","1 A 1 c","Manufacture of Solid Fuels and Other Energy Industries","OLI 2021 (1990-2020)","10.02.2022",2014,"249230.97583"
"AT","THG","t CO2-eq","1 A 1 c","Manufacture of Solid Fuels and Other Energy Industries","OLI 2021 (1990-2020)","10.02.2022",2015,"276670.47385"
"AT","THG","t CO2-eq","1 A 1 c","Manufacture of Solid Fuels and Other Energy Industries","OLI 2021 (1990-2020)","10.02.2022",2016,"274501.64809"
"AT","THG","t CO2-eq","1 A 1 c","Manufacture of Solid Fuels and Other Energy Industries","OLI 2021 (1990-2020)","10.02.2022",2017,"259916.02829"
"AT","THG","t CO2-eq","1 A 1 c","Manufacture of Solid Fuels and Other Energy Industries","OLI 2021 (1990-2020)","10.02.2022",2018,"240778.89059"
"AT","THG","t CO2-eq","1 A 1 c","Manufacture of Solid Fuels and Other Energy Industries","OLI 2021 (1990-2020)","10.02.2022",2019,"313484.33454"
"AT","THG","t CO2-eq","1 A 1 c","Manufacture of Solid Fuels and Other Energy Industries","OLI 2021 (1990-2020)","10.02.2022",2020,"290479.96754"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",1990,"9845392.57631"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",1991,"10181213.23433"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",1992,"9395048.46370"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",1993,"9628092.72212"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",1994,"10366196.38797"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",1995,"10244984.31837"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",1996,"10850063.72775"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",1997,"11862211.89933"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",1998,"10475293.29464"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",1999,"9786216.12482"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2000,"10034668.42160"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2001,"10112938.65071"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2002,"10529463.65573"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2003,"10956971.41423"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2004,"11184104.60483"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2005,"11541170.04259"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2006,"11250758.40264"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2007,"10879572.02549"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2008,"11285711.21497"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2009,"10711489.02666"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2010,"11351815.43284"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2011,"11237668.35348"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2012,"11129828.65128"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2013,"10898066.96618"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2014,"10500196.67819"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2015,"10227608.38505"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2016,"10541022.91816"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2017,"10744225.12514"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2018,"10856581.66040"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2019,"10855776.05982"
"AT","THG","t CO2-eq","1 A 2","Manufacturing Industries and Construction","OLI 2021 (1990-2020)","10.02.2022",2020,"10549500.14639"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",1990,"2064510.82087"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",1991,"1702935.28224"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",1992,"1372171.40437"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",1993,"1531946.76021"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",1994,"1536231.30510"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",1995,"1510745.08481"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",1996,"1810205.09068"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",1997,"1887978.02617"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",1998,"1162583.17109"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",1999,"1341255.40475"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2000,"1276841.99226"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2001,"1491576.30929"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2002,"1776574.49117"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2003,"1832861.31818"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2004,"2011533.09060"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2005,"2012728.68578"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2006,"1599527.31015"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2007,"1334411.75885"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2008,"1480111.30188"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2009,"1151353.32418"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2010,"1427073.27456"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2011,"1574440.32908"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2012,"1608905.43195"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2013,"1760444.49339"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2014,"1646266.23578"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2015,"1419048.45427"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2016,"1593031.83891"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2017,"1670363.20350"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2018,"1785159.42585"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2019,"1832619.93593"
"AT","THG","t CO2-eq","1 A 2 a","Iron and Steel","OLI 2021 (1990-2020)","10.02.2022",2020,"1850039.53541"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",1990,"132179.44302"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",1991,"118958.84335"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",1992,"126786.50260"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",1993,"158379.82480"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",1994,"261479.49136"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",1995,"255369.61081"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",1996,"176953.20386"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",1997,"221622.34384"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",1998,"205760.61080"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",1999,"191464.90994"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2000,"193056.11004"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2001,"206722.93412"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2002,"207966.66880"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2003,"212981.21970"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2004,"219913.96456"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2005,"218153.79621"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2006,"221879.26263"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2007,"250985.85131"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2008,"253721.81171"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2009,"235482.83008"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2010,"236020.58790"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2011,"248755.28494"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2012,"241329.01128"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2013,"272521.66757"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2014,"289230.80912"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2015,"295898.60463"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2016,"305366.20418"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2017,"297474.04552"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2018,"325215.39159"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2019,"301081.65809"
"AT","THG","t CO2-eq","1 A 2 b","Non-Ferrous Metals","OLI 2021 (1990-2020)","10.02.2022",2020,"263222.22093"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",1990,"855347.34654"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",1991,"866913.60572"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",1992,"941198.99177"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",1993,"1008783.84038"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",1994,"953348.02570"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",1995,"993360.94040"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",1996,"1071988.56052"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",1997,"1164922.70023"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",1998,"1090443.68916"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",1999,"1339197.67368"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2000,"1352735.23254"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2001,"1383075.43315"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2002,"1386863.05420"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2003,"1468665.21740"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2004,"1389030.61478"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2005,"1355320.84676"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2006,"1282479.27496"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2007,"1173956.17044"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2008,"1396915.68360"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2009,"1428315.05449"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2010,"1559500.54932"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2011,"1498952.10237"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2012,"1498217.06944"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2013,"1394204.82630"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2014,"1427899.89586"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2015,"1403680.06049"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2016,"1559921.75755"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2017,"1637403.66520"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2018,"1480936.78627"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2019,"1471995.96557"
"AT","THG","t CO2-eq","1 A 2 c","Chemicals","OLI 2021 (1990-2020)","10.02.2022",2020,"1413101.59907"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",1990,"2234432.77646"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",1991,"2698524.29088"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",1992,"2187426.68504"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",1993,"2049971.40181"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",1994,"2581105.53519"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",1995,"2336232.80820"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",1996,"2423131.10176"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",1997,"2847354.43788"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",1998,"2660322.67958"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",1999,"2374533.79325"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2000,"2406736.03917"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2001,"2281847.19397"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2002,"2283722.66004"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2003,"2460263.22213"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2004,"2317329.75010"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2005,"2329606.13580"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2006,"2231854.69470"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2007,"2222260.35291"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2008,"2225051.39213"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2009,"2227519.14669"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2010,"2345491.30935"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2011,"2297802.04554"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2012,"2057521.38209"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2013,"1933640.07831"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2014,"1774704.54134"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2015,"1860393.81077"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2016,"1807518.74005"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2017,"1809413.74445"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2018,"1917555.08246"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2019,"2007042.95649"
"AT","THG","t CO2-eq","1 A 2 d","Pulp, Paper and Print","OLI 2021 (1990-2020)","10.02.2022",2020,"1806516.61952"
"AT","THG","t CO2-eq","1 A 2 e","Food Processing, Beverages and Tobacco","OLI 2021 (1990-2020)","10.02.2022",1990,"871741.22515"
"AT","THG","t CO2-eq","1 A 2 e","Food Processing, Beverages and Tobacco","OLI 2021 (1990-2020)","10.02.2022",1991,"935130.02683"
"AT","THG","t CO2-eq","1 A 2 e","Food Processing, Beverages and Tobacco","OLI 2021 (1990-2020)","10.02.2022",1992,"855682.96606"
"AT","THG","t CO2-eq","1 A 2 e","Food Processing, Beverages and Tobacco","OLI 2021 (1990-2020)","10.02.2022",1993,"887740.37942"
"AT","THG","t CO2-eq","1 A 2 e","Food Processing, Beverages and Tobacco","OLI 2021 (1990-2020)","10.02.2022",1994,"918250.90550"
"AT","THG","t CO2-eq","1 A 2 e","Food Processing, Beverages and Tobacco","OLI 2021 (1990-2020)","10.02.2022",1995,"933273.18373"
"AT","THG","t CO2-eq","1 A 2 e","Food Processing, Beverages and Tobacco","OLI 2021 (1990-2020)","10.02.2022",1996,"888996.77604"
"AT","THG","t CO2-eq","1 A 2 e","Food Processing, Beverages and Tobacco","OLI 2021 (1990-2020)","10.02.2022",1997,"1043210.23230"
"AT","THG","t CO2-eq","1 A 2 e","Food Processing, Beverages and Tobacco","OLI 2021 (1990-2020)","10.02.2022",1998,"944098.40025"
"AT","THG","t CO2-eq","1 A 2 e","Food Processing, Beverages and Tobacco","OLI 2021 (1990-2020)","10.02.2022",1999,"832650.59564"
