,Schadstoff,CRF_Code,Quelle,Datenstand,Jahr,Werte
432,THG,1 A 2 f,OLI,11.02.2023,2006,1787172.27214
433,THG,1 A 2 f,OLI,11.02.2023,2007,1911698.97452
434,THG,1 A 2 f,OLI,11.02.2023,2008,1862429.82267
435,THG,1 A 2 f,OLI,11.02.2023,2009,1569088.38058
436,THG,1 A 2 f,OLI,11.02.2023,2010,1542185.34978
437,THG,1 A 2 f,OLI,11.02.2023,2011,1560428.27339
438,THG,1 A 2 f,OLI,11.02.2023,2012,1544771.61259
439,THG,1 A 2 f,OLI,11.02.2023,2013,1567176.08792
440,THG,1 A 2 f,OLI,11.02.2023,2014,1629513.38949
441,THG,1 A 2 f,OLI,11.02.2023,2015,1623060.27873
442,THG,1 A 2 f,OLI,11.02.2023,2016,1648231.12123
443,THG,1 A 2 f,OLI,11.02.2023,2017,1654175.46047
444,THG,1 A 2 f,OLI,11.02.2023,2018,1713188.40008
445,THG,1 A 2 f,OLI,11.02.2023,2019,1682152.13242
446,THG,1 A 2 f,OLI,11.02.2023,2020,1671808.28857
447,THG,1 A 2 f,OLI,11.02.2023,2021,1701025.55778
448,THG,1 A 2 g,OLI,11.02.2023,1990,2006678.72979
449,THG,1 A 2 g,OLI,11.02.2023,1991,2179133.51408
450,THG,1 A 2 g,OLI,11.02.2023,1992,2225719.67263
451,THG,1 A 2 g,OLI,11.02.2023,1993,2358085.87716
452,THG,1 A 2 g,OLI,11.02.2023,1994,2410113.11828
453,THG,1 A 2 g,OLI,11.02.2023,1995,2683144.27184
454,THG,1 A 2 g,OLI,11.02.2023,1996,2913502.45931
455,THG,1 A 2 g,OLI,11.02.2023,1997,2984023.54829
456,THG,1 A 2 g,OLI,11.02.2023,1998,2795355.50639
457,THG,1 A 2 g,OLI,11.02.2023,1999,2219364.91104
458,THG,1 A 2 g,OLI,11.02.2023,2000,2362946.62321
459,THG,1 A 2 g,OLI,11.02.2023,2001,2295121.67546
460,THG,1 A 2 g,OLI,11.02.2023,2002,2094332.40514
461,THG,1 A 2 g,OLI,11.02.2023,2003,2331181.05897
462,THG,1 A 2 g,OLI,11.02.2023,2004,2447561.9235
463,THG,1 A 2 g,OLI,11.02.2023,2005,2983652.1991
464,THG,1 A 2 g,OLI,11.02.2023,2006,3180279.34674
465,THG,1 A 2 g,OLI,11.02.2023,2007,3086158.39973
466,THG,1 A 2 g,OLI,11.02.2023,2008,3176971.94943
467,THG,1 A 2 g,OLI,11.02.2023,2009,3179223.75824
468,THG,1 A 2 g,OLI,11.02.2023,2010,3263908.43783
469,THG,1 A 2 g,OLI,11.02.2023,2011,3083158.8665
470,THG,1 A 2 g,OLI,11.02.2023,2012,3224946.62784
471,THG,1 A 2 g,OLI,11.02.2023,2013,3132468.57286
472,THG,1 A 2 g,OLI,11.02.2023,2014,2799902.23129
473,THG,1 A 2 g,OLI,11.02.2023,2015,2635429.35438
474,THG,1 A 2 g,OLI,11.02.2023,2016,2801436.64538
475,THG,1 A 2 g,OLI,11.02.2023,2017,2862709.36429
476,THG,1 A 2 g,OLI,11.02.2023,2018,2855751.26822
477,THG,1 A 2 g,OLI,11.02.2023,2019,2792074.32365
478,THG,1 A 2 g,OLI,11.02.2023,2020,2720139.69892
479,THG,1 A 2 g,OLI,11.02.2023,2021,2922167.26719
480,THG,1 A 3,OLI,11.02.2023,1990,13951910.50492
481,THG,1 A 3,OLI,11.02.2023,1991,15429497.23359
482,THG,1 A 3,OLI,11.02.2023,1992,15395818.42362
483,THG,1 A 3,OLI,11.02.2023,1993,15523148.78011
484,THG,1 A 3,OLI,11.02.2023,1994,15567065.77493
485,THG,1 A 3,OLI,11.02.2023,1995,15846727.68557
486,THG,1 A 3,OLI,11.02.2023,1996,17399684.96742
487,THG,1 A 3,OLI,11.02.2023,1997,16410586.71379
488,THG,1 A 3,OLI,11.02.2023,1998,18516200.81128
489,THG,1 A 3,OLI,11.02.2023,1999,17980230.48719
490,THG,1 A 3,OLI,11.02.2023,2000,18792052.59266
491,THG,1 A 3,OLI,11.02.2023,2001,20285534.43093
492,THG,1 A 3,OLI,11.02.2023,2002,22199117.08851
493,THG,1 A 3,OLI,11.02.2023,2003,24055270.96225
494,THG,1 A 3,OLI,11.02.2023,2004,24573614.30892
495,THG,1 A 3,OLI,11.02.2023,2005,24928376.59519
496,THG,1 A 3,OLI,11.02.2023,2006,23662730.66592
497,THG,1 A 3,OLI,11.02.2023,2007,23886709.32014
498,THG,1 A 3,OLI,11.02.2023,2008,22415945.41293
499,THG,1 A 3,OLI,11.02.2023,2009,21759122.35292
500,THG,1 A 3,OLI,11.02.2023,2010,22566959.48894
501,THG,1 A 3,OLI,11.02.2023,2011,21916315.73661
502,THG,1 A 3,OLI,11.02.2023,2012,21732298.43544
503,THG,1 A 3,OLI,11.02.2023,2013,22911175.98523
504,THG,1 A 3,OLI,11.02.2023,2014,22225639.57187
505,THG,1 A 3,OLI,11.02.2023,2015,22702119.13705
506,THG,1 A 3,OLI,11.02.2023,2016,23554968.73554
507,THG,1 A 3,OLI,11.02.2023,2017,24304963.50015
508,THG,1 A 3,OLI,11.02.2023,2018,24422257.99162
509,THG,1 A 3,OLI,11.02.2023,2019,24471819.54378
510,THG,1 A 3,OLI,11.02.2023,2020,21155621.2085
511,THG,1 A 3,OLI,11.02.2023,2021,21932189.51689
512,THG,1 A 3 a,OLI,11.02.2023,1990,39014.15115
513,THG,1 A 3 a,OLI,11.02.2023,1991,43118.44214
514,THG,1 A 3 a,OLI,11.02.2023,1992,46408.28875
515,THG,1 A 3 a,OLI,11.02.2023,1993,48986.10473
516,THG,1 A 3 a,OLI,11.02.2023,1994,50992.2495
517,THG,1 A 3 a,OLI,11.02.2023,1995,54225.76638
518,THG,1 A 3 a,OLI,11.02.2023,1996,58913.86456
519,THG,1 A 3 a,OLI,11.02.2023,1997,61989.49348
520,THG,1 A 3 a,OLI,11.02.2023,1998,64595.34335
521,THG,1 A 3 a,OLI,11.02.2023,1999,63997.24901
522,THG,1 A 3 a,OLI,11.02.2023,2000,68268.60856
523,THG,1 A 3 a,OLI,11.02.2023,2001,60968.9578
524,THG,1 A 3 a,OLI,11.02.2023,2002,63155.5289
525,THG,1 A 3 a,OLI,11.02.2023,2003,63475.10076
526,THG,1 A 3 a,OLI,11.02.2023,2004,65279.59572
527,THG,1 A 3 a,OLI,11.02.2023,2005,67713.27746
528,THG,1 A 3 a,OLI,11.02.2023,2006,72750.57312
529,THG,1 A 3 a,OLI,11.02.2023,2007,74701.56458
530,THG,1 A 3 a,OLI,11.02.2023,2008,71764.28883
531,THG,1 A 3 a,OLI,11.02.2023,2009,68405.00912
532,THG,1 A 3 a,OLI,11.02.2023,2010,64434.99852
533,THG,1 A 3 a,OLI,11.02.2023,2011,62527.06018
534,THG,1 A 3 a,OLI,11.02.2023,2012,55406.95857
535,THG,1 A 3 a,OLI,11.02.2023,2013,55317.22103
536,THG,1 A 3 a,OLI,11.02.2023,2014,50512.95484
537,THG,1 A 3 a,OLI,11.02.2023,2015,50474.91631
538,THG,1 A 3 a,OLI,11.02.2023,2016,47853.34824
539,THG,1 A 3 a,OLI,11.02.2023,2017,42803.74994
540,THG,1 A 3 a,OLI,11.02.2023,2018,46417.74724
541,THG,1 A 3 a,OLI,11.02.2023,2019,46474.36893
542,THG,1 A 3 a,OLI,11.02.2023,2020,23441.8555
543,THG,1 A 3 a,OLI,11.02.2023,2021,24125.42599
544,THG,1 A 3 b,OLI,11.02.2023,1990,13458135.02517
545,THG,1 A 3 b,OLI,11.02.2023,1991,14944388.97806
546,THG,1 A 3 b,OLI,11.02.2023,1992,14912283.66948
547,THG,1 A 3 b,OLI,11.02.2023,1993,15046071.9529
548,THG,1 A 3 b,OLI,11.02.2023,1994,15089609.04727
549,THG,1 A 3 b,OLI,11.02.2023,1995,15357758.32482
550,THG,1 A 3 b,OLI,11.02.2023,1996,16912249.59604
551,THG,1 A 3 b,OLI,11.02.2023,1997,15919163.64795
552,THG,1 A 3 b,OLI,11.02.2023,1998,17903265.2908
553,THG,1 A 3 b,OLI,11.02.2023,1999,17275977.9362
554,THG,1 A 3 b,OLI,11.02.2023,2000,18181157.83899
555,THG,1 A 3 b,OLI,11.02.2023,2001,19522769.09182
556,THG,1 A 3 b,OLI,11.02.2023,2002,21658070.11732
557,THG,1 A 3 b,OLI,11.02.2023,2003,23406695.22987
558,THG,1 A 3 b,OLI,11.02.2023,2004,23913350.28717
559,THG,1 A 3 b,OLI,11.02.2023,2005,24253512.43756
560,THG,1 A 3 b,OLI,11.02.2023,2006,22881912.95573
561,THG,1 A 3 b,OLI,11.02.2023,2007,23084831.16811
562,THG,1 A 3 b,OLI,11.02.2023,2008,21642820.07237
563,THG,1 A 3 b,OLI,11.02.2023,2009,21025068.81092
564,THG,1 A 3 b,OLI,11.02.2023,2010,21817053.18615
565,THG,1 A 3 b,OLI,11.02.2023,2011,21077916.94411
566,THG,1 A 3 b,OLI,11.02.2023,2012,21014492.17983
567,THG,1 A 3 b,OLI,11.02.2023,2013,22060543.61835
568,THG,1 A 3 b,OLI,11.02.2023,2014,21466378.34756
569,THG,1 A 3 b,OLI,11.02.2023,2015,21890925.14506
570,THG,1 A 3 b,OLI,11.02.2023,2016,22739212.84901
571,THG,1 A 3 b,OLI,11.02.2023,2017,23433598.25765
572,THG,1 A 3 b,OLI,11.02.2023,2018,23595019.09208
573,THG,1 A 3 b,OLI,11.02.2023,2019,23679563.7787
574,THG,1 A 3 b,OLI,11.02.2023,2020,20542959.87767
575,THG,1 A 3 b,OLI,11.02.2023,2021,21402531.58031
576,THG,1 A 3 c,OLI,11.02.2023,1990,194188.19256
577,THG,1 A 3 c,OLI,11.02.2023,1991,178092.42712
578,THG,1 A 3 c,OLI,11.02.2023,1992,176718.42308
579,THG,1 A 3 c,OLI,11.02.2023,1993,172201.04021
580,THG,1 A 3 c,OLI,11.02.2023,1994,173766.76105
581,THG,1 A 3 c,OLI,11.02.2023,1995,162300.04656
582,THG,1 A 3 c,OLI,11.02.2023,1996,146874.44742
583,THG,1 A 3 c,OLI,11.02.2023,1997,145820.04331
584,THG,1 A 3 c,OLI,11.02.2023,1998,143640.77731
585,THG,1 A 3 c,OLI,11.02.2023,1999,148339.86017
586,THG,1 A 3 c,OLI,11.02.2023,2000,148123.46324
587,THG,1 A 3 c,OLI,11.02.2023,2001,147349.88113
588,THG,1 A 3 c,OLI,11.02.2023,2002,142857.84575
589,THG,1 A 3 c,OLI,11.02.2023,2003,154634.462
590,THG,1 A 3 c,OLI,11.02.2023,2004,154052.06495
591,THG,1 A 3 c,OLI,11.02.2023,2005,176256.93864
592,THG,1 A 3 c,OLI,11.02.2023,2006,168410.9277
593,THG,1 A 3 c,OLI,11.02.2023,2007,166737.54188
594,THG,1 A 3 c,OLI,11.02.2023,2008,165530.41358
595,THG,1 A 3 c,OLI,11.02.2023,2009,159458.11097
596,THG,1 A 3 c,OLI,11.02.2023,2010,154476.39137
597,THG,1 A 3 c,OLI,11.02.2023,2011,130126.29604
598,THG,1 A 3 c,OLI,11.02.2023,2012,133191.44113
599,THG,1 A 3 c,OLI,11.02.2023,2013,113867.62113
600,THG,1 A 3 c,OLI,11.02.2023,2014,122610.77252
601,THG,1 A 3 c,OLI,11.02.2023,2015,92571.30088
602,THG,1 A 3 c,OLI,11.02.2023,2016,118819.8412
603,THG,1 A 3 c,OLI,11.02.2023,2017,102589.22175
604,THG,1 A 3 c,OLI,11.02.2023,2018,97903.75162
605,THG,1 A 3 c,OLI,11.02.2023,2019,98218.0424
606,THG,1 A 3 c,OLI,11.02.2023,2020,85218.35761
607,THG,1 A 3 c,OLI,11.02.2023,2021,85239.94192
608,THG,1 A 3 d,OLI,11.02.2023,1990,31130.91939
609,THG,1 A 3 d,OLI,11.02.2023,1991,32964.59073
610,THG,1 A 3 d,OLI,11.02.2023,1992,34437.28807
611,THG,1 A 3 d,OLI,11.02.2023,1993,35271.1049
612,THG,1 A 3 d,OLI,11.02.2023,1994,36522.89615
613,THG,1 A 3 d,OLI,11.02.2023,1995,38185.25374
614,THG,1 A 3 d,OLI,11.02.2023,1996,39796.18513
615,THG,1 A 3 d,OLI,11.02.2023,1997,42358.89169
616,THG,1 A 3 d,OLI,11.02.2023,1998,44127.50437
617,THG,1 A 3 d,OLI,11.02.2023,1999,44761.66923
618,THG,1 A 3 d,OLI,11.02.2023,2000,46956.24023
619,THG,1 A 3 d,OLI,11.02.2023,2001,47746.17253
620,THG,1 A 3 d,OLI,11.02.2023,2002,48435.73574
621,THG,1 A 3 d,OLI,11.02.2023,2003,49507.064
622,THG,1 A 3 d,OLI,11.02.2023,2004,58257.58669
623,THG,1 A 3 d,OLI,11.02.2023,2005,60812.57071
624,THG,1 A 3 d,OLI,11.02.2023,2006,62182.11288
625,THG,1 A 3 d,OLI,11.02.2023,2007,60566.37564
626,THG,1 A 3 d,OLI,11.02.2023,2008,58576.94305
627,THG,1 A 3 d,OLI,11.02.2023,2009,59211.85623
628,THG,1 A 3 d,OLI,11.02.2023,2010,60626.80638
629,THG,1 A 3 d,OLI,11.02.2023,2011,64827.79456
630,THG,1 A 3 d,OLI,11.02.2023,2012,59111.92299
631,THG,1 A 3 d,OLI,11.02.2023,2013,62790.8887
632,THG,1 A 3 d,OLI,11.02.2023,2014,69728.99241
633,THG,1 A 3 d,OLI,11.02.2023,2015,71230.79409
634,THG,1 A 3 d,OLI,11.02.2023,2016,74474.63353
635,THG,1 A 3 d,OLI,11.02.2023,2017,78640.50926
636,THG,1 A 3 d,OLI,11.02.2023,2018,81138.33334
637,THG,1 A 3 d,OLI,11.02.2023,2019,90550.78307
638,THG,1 A 3 d,OLI,11.02.2023,2020,24930.12035
639,THG,1 A 3 d,OLI,11.02.2023,2021,38095.17804
640,THG,1 A 3 e,OLI,11.02.2023,1990,229442.21666
641,THG,1 A 3 e,OLI,11.02.2023,1991,230932.79554
642,THG,1 A 3 e,OLI,11.02.2023,1992,225970.75424
643,THG,1 A 3 e,OLI,11.02.2023,1993,220618.57737
644,THG,1 A 3 e,OLI,11.02.2023,1994,216174.82096
645,THG,1 A 3 e,OLI,11.02.2023,1995,234258.29408
646,THG,1 A 3 e,OLI,11.02.2023,1996,241850.87427
647,THG,1 A 3 e,OLI,11.02.2023,1997,241254.63735
648,THG,1 A 3 e,OLI,11.02.2023,1998,360571.89545
649,THG,1 A 3 e,OLI,11.02.2023,1999,447153.77258
650,THG,1 A 3 e,OLI,11.02.2023,2000,347546.44163
651,THG,1 A 3 e,OLI,11.02.2023,2001,506700.32764
652,THG,1 A 3 e,OLI,11.02.2023,2002,286597.86081
653,THG,1 A 3 e,OLI,11.02.2023,2003,380959.10561
654,THG,1 A 3 e,OLI,11.02.2023,2004,382674.77439
655,THG,1 A 3 e,OLI,11.02.2023,2005,370081.37082
656,THG,1 A 3 e,OLI,11.02.2023,2006,477474.09649
657,THG,1 A 3 e,OLI,11.02.2023,2007,499872.66993
658,THG,1 A 3 e,OLI,11.02.2023,2008,477253.6951
659,THG,1 A 3 e,OLI,11.02.2023,2009,446978.56568
660,THG,1 A 3 e,OLI,11.02.2023,2010,470368.10652
661,THG,1 A 3 e,OLI,11.02.2023,2011,580917.64172
662,THG,1 A 3 e,OLI,11.02.2023,2012,470095.93293
663,THG,1 A 3 e,OLI,11.02.2023,2013,618656.63602
664,THG,1 A 3 e,OLI,11.02.2023,2014,516408.50453
665,THG,1 A 3 e,OLI,11.02.2023,2015,596916.98071
666,THG,1 A 3 e,OLI,11.02.2023,2016,574608.06355
667,THG,1 A 3 e,OLI,11.02.2023,2017,647331.76155
668,THG,1 A 3 e,OLI,11.02.2023,2018,601779.06733
669,THG,1 A 3 e,OLI,11.02.2023,2019,557012.57068
670,THG,1 A 3 e,OLI,11.02.2023,2020,479070.99736
671,THG,1 A 3 e,OLI,11.02.2023,2021,382197.39063
672,THG,1 A 3 e 1,OLI,11.02.2023,1990,224590.725
673,THG,1 A 3 e 1,OLI,11.02.2023,1991,225477.997
674,THG,1 A 3 e 1,OLI,11.02.2023,1992,220043.456
675,THG,1 A 3 e 1,OLI,11.02.2023,1993,214331.6425
676,THG,1 A 3 e 1,OLI,11.02.2023,1994,209618.01
677,THG,1 A 3 e 1,OLI,11.02.2023,1995,226919.814
678,THG,1 A 3 e 1,OLI,11.02.2023,1996,233740.7175
679,THG,1 A 3 e 1,OLI,11.02.2023,1997,232797.991
680,THG,1 A 3 e 1,OLI,11.02.2023,1998,351803.348
681,THG,1 A 3 e 1,OLI,11.02.2023,1999,438563.08201
682,THG,1 A 3 e 1,OLI,11.02.2023,2000,338207.8656
683,THG,1 A 3 e 1,OLI,11.02.2023,2001,497329.79144
684,THG,1 A 3 e 1,OLI,11.02.2023,2002,277283.819
685,THG,1 A 3 e 1,OLI,11.02.2023,2003,371589.0207
686,THG,1 A 3 e 1,OLI,11.02.2023,2004,372007.86474
687,THG,1 A 3 e 1,OLI,11.02.2023,2005,358927.71095
688,THG,1 A 3 e 1,OLI,11.02.2023,2006,466379.61181
689,THG,1 A 3 e 1,OLI,11.02.2023,2007,488090.98292
690,THG,1 A 3 e 1,OLI,11.02.2023,2008,465261.48352
691,THG,1 A 3 e 1,OLI,11.02.2023,2009,436148.37452
692,THG,1 A 3 e 1,OLI,11.02.2023,2010,459302.96701
693,THG,1 A 3 e 1,OLI,11.02.2023,2011,568936.4991
694,THG,1 A 3 e 1,OLI,11.02.2023,2012,458454.92285
695,THG,1 A 3 e 1,OLI,11.02.2023,2013,607488.99706
696,THG,1 A 3 e 1,OLI,11.02.2023,2014,505280.56598
697,THG,1 A 3 e 1,OLI,11.02.2023,2015,586025.08158
698,THG,1 A 3 e 1,OLI,11.02.2023,2016,561816.20801
699,THG,1 A 3 e 1,OLI,11.02.2023,2017,634977.03707
700,THG,1 A 3 e 1,OLI,11.02.2023,2018,588065.54299
701,THG,1 A 3 e 1,OLI,11.02.2023,2019,542297.11293
702,THG,1 A 3 e 1,OLI,11.02.2023,2020,472335.84004
703,THG,1 A 3 e 1,OLI,11.02.2023,2021,374533.54556
704,THG,1 A 3 e 2,OLI,11.02.2023,1990,4851.49166
705,THG,1 A 3 e 2,OLI,11.02.2023,1991,5454.79854
706,THG,1 A 3 e 2,OLI,11.02.2023,1992,5927.29824
707,THG,1 A 3 e 2,OLI,11.02.2023,1993,6286.93487
708,THG,1 A 3 e 2,OLI,11.02.2023,1994,6556.81096
709,THG,1 A 3 e 2,OLI,11.02.2023,1995,7338.48008
710,THG,1 A 3 e 2,OLI,11.02.2023,1996,8110.15677
711,THG,1 A 3 e 2,OLI,11.02.2023,1997,8456.64635
712,THG,1 A 3 e 2,OLI,11.02.2023,1998,8768.54745
713,THG,1 A 3 e 2,OLI,11.02.2023,1999,8590.69057
714,THG,1 A 3 e 2,OLI,11.02.2023,2000,9338.57604
715,THG,1 A 3 e 2,OLI,11.02.2023,2001,9370.5362
716,THG,1 A 3 e 2,OLI,11.02.2023,2002,9314.04181
717,THG,1 A 3 e 2,OLI,11.02.2023,2003,9370.08491
718,THG,1 A 3 e 2,OLI,11.02.2023,2004,10666.90964
719,THG,1 A 3 e 2,OLI,11.02.2023,2005,11153.65986
720,THG,1 A 3 e 2,OLI,11.02.2023,2006,11094.48467
721,THG,1 A 3 e 2,OLI,11.02.2023,2007,11781.68701
722,THG,1 A 3 e 2,OLI,11.02.2023,2008,11992.21158
723,THG,1 A 3 e 2,OLI,11.02.2023,2009,10830.19116
724,THG,1 A 3 e 2,OLI,11.02.2023,2010,11065.13951
725,THG,1 A 3 e 2,OLI,11.02.2023,2011,11981.14261
726,THG,1 A 3 e 2,OLI,11.02.2023,2012,11641.01007
727,THG,1 A 3 e 2,OLI,11.02.2023,2013,11167.63895
728,THG,1 A 3 e 2,OLI,11.02.2023,2014,11127.93854
729,THG,1 A 3 e 2,OLI,11.02.2023,2015,10891.89913
730,THG,1 A 3 e 2,OLI,11.02.2023,2016,12791.85554
731,THG,1 A 3 e 2,OLI,11.02.2023,2017,12354.72448
732,THG,1 A 3 e 2,OLI,11.02.2023,2018,13713.52435
733,THG,1 A 3 e 2,OLI,11.02.2023,2019,14715.45776
734,THG,1 A 3 e 2,OLI,11.02.2023,2020,6735.15732
735,THG,1 A 3 e 2,OLI,11.02.2023,2021,7663.84508
736,THG,1 A 4,OLI,11.02.2023,1990,14286454.82559
737,THG,1 A 4,OLI,11.02.2023,1991,15473001.37757
738,THG,1 A 4,OLI,11.02.2023,1992,14883632.06879
739,THG,1 A 4,OLI,11.02.2023,1993,14804839.86594
740,THG,1 A 4,OLI,11.02.2023,1994,13474148.24519
741,THG,1 A 4,OLI,11.02.2023,1995,14652842.24865
742,THG,1 A 4,OLI,11.02.2023,1996,15641343.9137
743,THG,1 A 4,OLI,11.02.2023,1997,14202833.78866
744,THG,1 A 4,OLI,11.02.2023,1998,14223853.68631
745,THG,1 A 4,OLI,11.02.2023,1999,14853200.85817
746,THG,1 A 4,OLI,11.02.2023,2000,13582938.22113
747,THG,1 A 4,OLI,11.02.2023,2001,14818629.4132
748,THG,1 A 4,OLI,11.02.2023,2002,14042429.43602
749,THG,1 A 4,OLI,11.02.2023,2003,14712495.13017
750,THG,1 A 4,OLI,11.02.2023,2004,14190172.90651
751,THG,1 A 4,OLI,11.02.2023,2005,13883667.89536
752,THG,1 A 4,OLI,11.02.2023,2006,13700761.96582
753,THG,1 A 4,OLI,11.02.2023,2007,11679697.86407
754,THG,1 A 4,OLI,11.02.2023,2008,12061579.3317
755,THG,1 A 4,OLI,11.02.2023,2009,11069150.73585
756,THG,1 A 4,OLI,11.02.2023,2010,11232486.49871
757,THG,1 A 4,OLI,11.02.2023,2011,10010049.08899
758,THG,1 A 4,OLI,11.02.2023,2012,9578011.35031
759,THG,1 A 4,OLI,11.02.2023,2013,9808734.38317
760,THG,1 A 4,OLI,11.02.2023,2014,8818238.95339
761,THG,1 A 4,OLI,11.02.2023,2015,9160652.32718
762,THG,1 A 4,OLI,11.02.2023,2016,9470982.89979
763,THG,1 A 4,OLI,11.02.2023,2017,9572323.89128
764,THG,1 A 4,OLI,11.02.2023,2018,8810296.57892
765,THG,1 A 4,OLI,11.02.2023,2019,9069171.08443
766,THG,1 A 4,OLI,11.02.2023,2020,9063933.85736
767,THG,1 A 4,OLI,11.02.2023,2021,10070355.05018
768,THG,1 A 4 a,OLI,11.02.2023,1990,2313463.59427
769,THG,1 A 4 a,OLI,11.02.2023,1991,2413065.59691
770,THG,1 A 4 a,OLI,11.02.2023,1992,2838707.31163
771,THG,1 A 4 a,OLI,11.02.2023,1993,3012006.72396
772,THG,1 A 4 a,OLI,11.02.2023,1994,2493239.66231
773,THG,1 A 4 a,OLI,11.02.2023,1995,3058617.40374
774,THG,1 A 4 a,OLI,11.02.2023,1996,3221865.93914
775,THG,1 A 4 a,OLI,11.02.2023,1997,3307769.92953
776,THG,1 A 4 a,OLI,11.02.2023,1998,3108623.84458
777,THG,1 A 4 a,OLI,11.02.2023,1999,3631074.86482
778,THG,1 A 4 a,OLI,11.02.2023,2000,2817323.45332
779,THG,1 A 4 a,OLI,11.02.2023,2001,3816659.94254
780,THG,1 A 4 a,OLI,11.02.2023,2002,3649964.9265
781,THG,1 A 4 a,OLI,11.02.2023,2003,4245800.96435
782,THG,1 A 4 a,OLI,11.02.2023,2004,3996511.49228
783,THG,1 A 4 a,OLI,11.02.2023,2005,3437238.33715
784,THG,1 A 4 a,OLI,11.02.2023,2006,3628614.83925
785,THG,1 A 4 a,OLI,11.02.2023,2007,2625612.74287
786,THG,1 A 4 a,OLI,11.02.2023,2008,2783497.75013
787,THG,1 A 4 a,OLI,11.02.2023,2009,2221856.35895
788,THG,1 A 4 a,OLI,11.02.2023,2010,1674585.47617
789,THG,1 A 4 a,OLI,11.02.2023,2011,1499011.62735
790,THG,1 A 4 a,OLI,11.02.2023,2012,1399000.75562
791,THG,1 A 4 a,OLI,11.02.2023,2013,1397573.62512
792,THG,1 A 4 a,OLI,11.02.2023,2014,1255253.69204
793,THG,1 A 4 a,OLI,11.02.2023,2015,1306421.94692
794,THG,1 A 4 a,OLI,11.02.2023,2016,1232244.29371
795,THG,1 A 4 a,OLI,11.02.2023,2017,1430850.81452
796,THG,1 A 4 a,OLI,11.02.2023,2018,1373675.70668
797,THG,1 A 4 a,OLI,11.02.2023,2019,1379417.80705
798,THG,1 A 4 a,OLI,11.02.2023,2020,1301001.25407
799,THG,1 A 4 a,OLI,11.02.2023,2021,1567907.02139
800,THG,1 A 4 b,OLI,11.02.2023,1990,10604458.70826
801,THG,1 A 4 b,OLI,11.02.2023,1991,11728854.29869
802,THG,1 A 4 b,OLI,11.02.2023,1992,10751909.48904
803,THG,1 A 4 b,OLI,11.02.2023,1993,10607148.24384
804,THG,1 A 4 b,OLI,11.02.2023,1994,9858428.88858
805,THG,1 A 4 b,OLI,11.02.2023,1995,10485156.9152
806,THG,1 A 4 b,OLI,11.02.2023,1996,11248612.83476
807,THG,1 A 4 b,OLI,11.02.2023,1997,9679777.81936
808,THG,1 A 4 b,OLI,11.02.2023,1998,9908628.30553
809,THG,1 A 4 b,OLI,11.02.2023,1999,9980711.80812
810,THG,1 A 4 b,OLI,11.02.2023,2000,9589719.83666
811,THG,1 A 4 b,OLI,11.02.2023,2001,9794023.5274
812,THG,1 A 4 b,OLI,11.02.2023,2002,9232524.24674
813,THG,1 A 4 b,OLI,11.02.2023,2003,9319715.62349
814,THG,1 A 4 b,OLI,11.02.2023,2004,9031259.39219
815,THG,1 A 4 b,OLI,11.02.2023,2005,9303714.24615
816,THG,1 A 4 b,OLI,11.02.2023,2006,8975775.63472
817,THG,1 A 4 b,OLI,11.02.2023,2007,7990544.02627
818,THG,1 A 4 b,OLI,11.02.2023,2008,8143504.19195
819,THG,1 A 4 b,OLI,11.02.2023,2009,7847753.56946
820,THG,1 A 4 b,OLI,11.02.2023,2010,8579345.96689
821,THG,1 A 4 b,OLI,11.02.2023,2011,7486631.62479
822,THG,1 A 4 b,OLI,11.02.2023,2012,7237187.03503
823,THG,1 A 4 b,OLI,11.02.2023,2013,7480662.51455
824,THG,1 A 4 b,OLI,11.02.2023,2014,6555459.01682
825,THG,1 A 4 b,OLI,11.02.2023,2015,6918301.37498
826,THG,1 A 4 b,OLI,11.02.2023,2016,7223534.68113
827,THG,1 A 4 b,OLI,11.02.2023,2017,7192529.23692
828,THG,1 A 4 b,OLI,11.02.2023,2018,6498511.49367
829,THG,1 A 4 b,OLI,11.02.2023,2019,6709752.21445
830,THG,1 A 4 b,OLI,11.02.2023,2020,6783813.5248
831,THG,1 A 4 b,OLI,11.02.2023,2021,7535447.02115
832,THG,1 A 4 c,OLI,11.02.2023,1990,1368532.52305
833,THG,1 A 4 c,OLI,11.02.2023,1991,1331081.48197
834,THG,1 A 4 c,OLI,11.02.2023,1992,1293015.26812
835,THG,1 A 4 c,OLI,11.02.2023,1993,1185684.89813
836,THG,1 A 4 c,OLI,11.02.2023,1994,1122479.6943
837,THG,1 A 4 c,OLI,11.02.2023,1995,1109067.92971
838,THG,1 A 4 c,OLI,11.02.2023,1996,1170865.13981
839,THG,1 A 4 c,OLI,11.02.2023,1997,1215286.03977
840,THG,1 A 4 c,OLI,11.02.2023,1998,1206601.53619
841,THG,1 A 4 c,OLI,11.02.2023,1999,1241414.18522
842,THG,1 A 4 c,OLI,11.02.2023,2000,1175894.93115
843,THG,1 A 4 c,OLI,11.02.2023,2001,1207945.94327
844,THG,1 A 4 c,OLI,11.02.2023,2002,1159940.26277
845,THG,1 A 4 c,OLI,11.02.2023,2003,1146978.54233
846,THG,1 A 4 c,OLI,11.02.2023,2004,1162402.02204
847,THG,1 A 4 c,OLI,11.02.2023,2005,1142715.31207
