ARS,AGS,GEN,BEZ,netPotentialShare,buildingWithPVShare,MStRInstalledNetPower,SolarPotentialInMWhPerYear,NumberOfBuildingsWithPV,NumberOfBuildings
10560049049,1056049,Uetersen,Stadt,2.45,5.69,2589.58,105851.53,295,5181
10560048048,1056048,Tornesch,Stadt,4.59,6.38,4972.95,108327.64,345,5406
10560044044,1056044,Schenefeld,Stadt,2.19,5.42,2132.65,97431.37,250,4615
10560043043,1056043,Rellingen,Gemeinde,3.76,7.32,3863.94,102878.85,378,5167
10560041041,1056041,Quickborn,Stadt,4.76,7.87,6616.27,139055.47,578,7348
10560039039,1056039,Pinneberg,Stadt,3.67,7.65,7286.11,198660.04,648,8476
10560025025,1056025,Helgoland,Gemeinde,1.33,1.4,181.78,13716.42,15,1068
10560021021,1056021,Hasloh,Gemeinde,4.41,7.45,1039.5,23565.1,135,1813
10560018018,1056018,Halstenbek,Gemeinde,3.36,7.34,3225.62,96140.06,381,5190
10560015015,1056015,Elmshorn,Stadt,2.97,4.2,8368.46,281635.71,612,14580
10560005005,1056005,Bönningstedt,Gemeinde,5.04,7.8,1805.07,35832.57,147,1884
10560002002,1056002,Barmstedt,Stadt,3.41,6.56,2278.59,66842.81,265,4039
10555591039,1055039,Sierksdorf,Gemeinde,8.96,4.53,2130.92,23794.3,59,1302
10555591038,1055038,Schönwalde am Bungsberg,Gemeinde,6.32,5.58,1667.07,26395.22,99,1774
10555591037,1055037,Schashagen,Gemeinde,4.98,5.21,1667.05,33498.7,108,2072
10555591024,1055024,Kasseedorf,Gemeinde,6.43,6.19,1029.68,16019.53,71,1147
10555591002,1055002,Altenkrempe,Gemeinde,10.01,7.16,1464.58,14629.61,64,894
10555546036,1055036,Riepsdorf,Gemeinde,10.78,8.03,1526.98,14159.28,58,722
10555546029,1055029,Manhagen,Gemeinde,3.87,3.59,173.23,4471.46,13,362
10555546027,1055027,Lensahn,Gemeinde,6.33,7.45,2866.25,45259.88,240,3222
10555546023,1055023,Kabelhorst,Gemeinde,3.9,6.94,221.64,5686.9,27,389
10555546020,1055020,Harmsdorf,Gemeinde,10.17,6.49,765.56,7528.04,42,647
10555546011,1055011,Damlos,Gemeinde,6.95,6.61,410.62,5906.67,39,590
10555546006,1055006,Beschendorf,Gemeinde,4,5.28,236.3,5904.53,27,511
10555543043,1055043,Wangels,Gemeinde,5.12,6.52,1707.94,33333.44,129,1978
10555543031,1055031,Neukirchen,Gemeinde,7.45,7.24,1049.65,14090.71,73,1008
10555543022,1055022,Heringsdorf,Gemeinde,9.7,7.14,1475.84,15211.04,75,1050
10555543017,1055017,Großenbrode,Gemeinde,7.55,8.27,2439.37,32301.48,156,1886
10555543015,1055015,Gremersdorf,Gemeinde,16.48,11.87,3357.79,20376.14,147,1238
10555543014,1055014,Göhl,Gemeinde,7.08,7.14,793.9,11209.59,65,911
10550046046,1055046,Fehmarn,Stadt,19.74,15.29,35151.22,178098.04,1414,9250
10550044044,1055044,Scharbeutz,Gemeinde,3.51,4.68,3819.02,108654.55,384,8210
10550042042,1055042,Timmendorfer Strand,Gemeinde,1.9,2.71,1347.58,70750.39,156,5749
10550041041,1055041,Süsel,Gemeinde,8.14,7.76,3931.2,48286.5,288,3709
10550040040,1055040,Stockelsdorf,Gemeinde,3.76,4.7,4523.03,120416.53,467,9928
10550035035,1055035,Ratekau,Gemeinde,3.96,4.5,4274.41,107818.05,481,10690
10550033033,1055033,Oldenburg in Holstein,Stadt,4.13,4.25,3979.87,96279.21,309,7266
10550032032,1055032,Neustadt in Holstein,Stadt,5.9,7.84,5900,99926.82,419,5344
10550028028,1055028,Malente,Gemeinde,3.58,5.37,3073.99,85958.79,336,6261
10550025025,1055025,Kellenhusen (Ostsee),Gemeinde,4.01,6.33,634.63,15819.74,67,1059
10550021021,1055021,Heiligenhafen,Stadt,7.46,9.24,4649.53,62319.51,349,3776
10550018018,1055018,Grube,Gemeinde,8.03,7.79,1049.31,13073.41,76,976
10550016016,1055016,Grömitz,Gemeinde,3.72,5.47,3075.3,82706.07,239,4370
10550012012,1055012,Eutin,Stadt,4.46,9.85,4870.44,109155.52,490,4975
10550010010,1055010,Dahme,Gemeinde,3.22,3.06,786.41,24448.46,68,2222
10550007007,1055007,Bosau,Gemeinde,7.7,9.14,2735.33,35537.38,182,1992
10550004004,1055004,Bad Schwartau,Stadt,3.28,5.18,3407.27,103746.85,351,6778
10550001001,1055001,Ahrensbök,Gemeinde,7.18,8.64,5630.83,78393.11,387,4480
10545494146,1054146,Vollstedt,Gemeinde,13.67,17.53,465.96,3408.39,27,154
10545494128,1054128,Struckum,Gemeinde,23.69,25.49,2792.74,11790.93,129,506
10545494121,1054121,Sönnebüll,Gemeinde,31.62,19.14,1467,4639,40,209
10545494093,1054093,Ockholm,Gemeinde,17.48,14.33,1169.4,6689.76,47,328
10545494080,1054080,Lütjenholm,Gemeinde,35.97,37.63,1660.78,4616.68,70,186
10545494075,1054075,Langenhorn,Gemeinde,21.77,22.82,9928.78,45599.68,397,1740
10545494071,1054071,Kolkerheide,Gemeinde,14.95,16.67,292.58,1957.56,13,78
10545494059,1054059,Joldelund,Gemeinde,16.44,22.25,1654,10060.02,93,418
10545494045,1054045,Högel,Gemeinde,18.78,15.19,1624.7,8650.19,60,395
10545494038,1054038,Goldelund,Gemeinde,14.17,16.33,1292.36,9119.03,57,349
10545494037,1054037,Goldebek,Gemeinde,15.35,22.22,1172.62,7640.33,58,261
10545494024,1054024,Drelsdorf,Gemeinde,21.44,19.48,3626.14,16912.11,180,924
10545494020,1054020,Breklum,Gemeinde,11.53,16.6,2562.39,22214.14,178,1072
10545494019,1054019,Bredstedt,Stadt,19.88,15.46,9290.99,46733.79,348,2251
10545494014,1054014,Bordelum,Gemeinde,24.2,27.33,6383.99,26379.78,325,1189
10545494012,1054012,Bohmstedt,Gemeinde,27.78,24.36,3100.44,11161.9,104,427
10545494010,1054010,Bargum,Gemeinde,12.15,17.44,1297.62,10676.95,75,430
10545494006,1054006,Almdorf,Gemeinde,21.81,26.2,966.04,4428.36,71,271
10545494002,1054002,Ahrenshöft,Gemeinde,15.93,22.04,1244.46,7809.78,69,313
10545492162,1054162,Wobbenbüll,Gemeinde,14.88,19.57,584.5,3927.89,45,230
10545492161,1054161,Witzwort,Gemeinde,6.8,7.66,1118.2,16454.61,68,888
10545492159,1054159,Wittbek,Gemeinde,10.14,12.3,1268.18,12507.67,61,496
10545492157,1054157,Wisch,Gemeinde,5.89,12.7,82.9,1406.77,8,63
10545492156,1054156,Winnert,Gemeinde,8,12.29,790.44,9879.97,51,415
10545492141,1054141,Uelvesbüll,Gemeinde,11.28,10.71,634.86,5629.49,30,280
10545492132,1054132,Südermarsch,Gemeinde,3.86,8.43,198.04,5130.15,14,166
10545492130,1054130,Süderhöft,Gemeinde,11.47,4.76,57.5,501.25,1,21
10545492120,1054120,Simonsberg,Gemeinde,11.9,10.36,1327.81,11161.18,67,647
10545492119,1054119,Seeth,Gemeinde,8.43,12.91,1048.29,12434.79,55,426
10545492116,1054116,Schwabstedt,Gemeinde,7.81,8.75,1076.14,13771.47,68,777
10545492106,1054106,Rantrum,Gemeinde,15.17,19.24,2822.34,18606.9,168,873
10545492105,1054105,Ramstedt,Gemeinde,13.27,13.36,597.41,4502.68,35,262
10545492099,1054099,Ostenfeld (Husum),Gemeinde,9.99,11.09,1979.35,19805.47,126,1136
10545492097,1054097,Olderup,Gemeinde,15.27,27.11,913.22,5982.43,61,225
10545492096,1054096,Oldersbek,Gemeinde,20.99,20.47,1509.4,7191.11,69,337
10545492091,1054091,Nordstrand,Gemeinde,14.6,9.01,4957.6,33959.12,193,2142
10545492084,1054084,Mildstedt,Gemeinde,11.84,17.91,3397,28679.27,284,1586
10545492070,1054070,Koldenbüttel,Gemeinde,14.84,14.8,1413.22,9525.24,74,500
10545492054,1054054,Hude,Gemeinde,5.2,10.57,136.87,2634.35,13,123
10545492052,1054052,Horstedt,Gemeinde,18.99,22.74,2305.56,12138.59,108,475
10545492043,1054043,Hattstedtermarsch,Gemeinde,12.07,18.63,704.24,5832.89,49,263
10545492042,1054042,Hattstedt,Gemeinde,14.2,18.6,2667.34,18781.48,215,1156
10545492032,1054032,Fresendelf,Gemeinde,10.12,15.15,107.96,1066.61,10,66
10545492026,1054026,Elisabeth-Sophien-Koog,Gemeinde,41.65,56.86,1071.72,2573.42,29,51
10545492023,1054023,Drage,Gemeinde,19.17,20.44,1491.82,7780.19,74,362
10545492007,1054007,Arlewatt,Gemeinde,22.37,26.26,1088.6,4866.19,47,179
10545489167,1054167,Enge-Sande,Gemeinde,27.32,18.48,6222.54,22772.93,151,817
10545489166,1054166,Emmelsbüll-Horsbüll,Gemeinde,20.2,9.49,3994.16,19774.45,104,1096
10545489165,1054165,Galmsbüll,Gemeinde,23.64,15.42,2483.8,10508.06,72,467
10545489154,1054154,Westre,Gemeinde,18.28,14.96,1838.14,10053.34,54,361
10545489142,1054142,Uphusum,Gemeinde,24.15,18.22,1008.48,4176.37,41,225
10545489136,1054136,Tinningstedt,Gemeinde,15.8,14.58,591.24,3741.24,28,192
10545489131,1054131,Süderlügum,Gemeinde,14.96,15.98,4460.38,29812.45,242,1514
10545489126,1054126,Stedesand,Gemeinde,20.85,13.63,2845.96,13650.34,109,800
10545489125,1054125,Stadum,Gemeinde,29.59,23.46,4851.19,16395.62,133,567
10545489124,1054124,Sprakebüll,Gemeinde,26.27,23.25,1680.79,6398.4,53,228
10545489110,1054110,Rodenäs,Gemeinde,23.54,17.87,1742.59,7403.63,62,347
10545489109,1054109,Risum-Lindholm,Gemeinde,15.92,15.96,8167.16,51288.37,380,2381
10545489088,1054088,Niebüll,Stadt,13.12,17.03,12411.3,94569.36,663,3892
10545489086,1054086,Neukirchen,Gemeinde,17.76,15.65,3467.06,19523.27,136,869
10545489077,1054077,Lexgaard,Gemeinde,14.63,21.57,202.8,1386.11,11,51
10545489076,1054076,Leck,Gemeinde,13.34,13.13,8502.27,63748.95,459,3495
10545489073,1054073,Ladelund,Gemeinde,14.39,13.92,3352.83,23298.41,163,1171
10545489068,1054068,Klixbüll,Gemeinde,15.61,15.61,2121.38,13586.56,106,679
10545489065,1054065,Klanxbüll,Gemeinde,17.08,13.84,1758.57,10294.31,79,571
10545489062,1054062,Karlum,Gemeinde,13.91,11.24,574.52,4130.61,20,178
10545489055,1054055,Humptrup,Gemeinde,27.58,20.39,2943.91,10674.42,105,515
10545489048,1054048,Holm,Gemeinde,10.85,12.82,224.4,2067.93,10,78
10545489034,1054034,Friedrich-Wilhelm-Lübke-Koog,Gemeinde,22.88,20.24,2209.08,9655.69,51,252
10545489027,1054027,Ellhöft,Gemeinde,14.82,14.56,492.15,3320.87,15,103
10545489022,1054022,Dagebüll,Gemeinde,23.61,15.52,4867.72,20614.58,151,973
10545489018,1054018,Bramstedtlund,Gemeinde,10.57,11.79,505.64,4785.74,27,229
10545489017,1054017,Braderup,Gemeinde,19.88,15.51,2131.62,10720.19,98,632
10545489016,1054016,Bosbüll,Gemeinde,28.46,16.5,1475.45,5183.99,33,200
10545489009,1054009,Aventoft,Gemeinde,12.65,11.24,943.24,7456.25,47,418
10545489001,1054001,Achtrup,Gemeinde,14.08,18.07,2853.05,20264.27,165,913
10545488164,1054164,Wyk auf Föhr,Stadt,3.37,6.47,1459.79,43290.9,152,2349
10545488163,1054163,Wrixum,Gemeinde,7.74,11.07,407.79,5268.06,34,307
10545488160,1054160,Wittdün auf Amrum,Gemeinde,1.38,4.32,93.58,6775.71,16,370
10545488158,1054158,Witsum,Gemeinde,21.57,4.55,311.2,1442.45,2,44
10545488143,1054143,Utersum,Gemeinde,11.22,8.74,806.25,7186.03,27,309
10545488129,1054129,Süderende,Gemeinde,3.9,7.04,135.23,3468.51,10,142
10545488098,1054098,Oldsum,Gemeinde,18.55,6.39,1825.56,9843.62,29,454
10545488094,1054094,Oevenum,Gemeinde,15.53,12.21,965,6211.88,32,262
10545488089,1054089,Norddorf auf Amrum,Gemeinde,2.11,3.01,153.7,7286.17,13,432
10545488087,1054087,Nieblum,Gemeinde,8.26,3.36,904.33,10953.89,23,685
10545488085,1054085,Nebel,Gemeinde,1.89,1.04,205.98,10905.67,8,767
10545488083,1054083,Midlum,Gemeinde,3.61,7.26,178.71,4946.46,18,248
10545488025,1054025,Dunsum,Gemeinde,20.08,8.11,363.34,1809.9,6,74
10545488015,1054015,Borgsum,Gemeinde,13.82,10.55,745.22,5393.57,21,199
10545488005,1054005,Alkersum,Gemeinde,20.19,18.89,1770.66,8768.05,51,270
10545459103,1054103,Pellworm,Gemeinde,13.01,12.46,3561.01,27369.73,163,1308
10545459074,1054074,Langeneß,Gemeinde,2.91,3.88,51.89,1784.92,5,129
10545459050,1054050,Hallig Hooge,Gemeinde,5.21,6.25,77.3,1482.48,7,112
10545459039,1054039,Gröde,Gemeinde,,,,147.17,0,12
10545453152,1054152,Wester-Ohrstedt,Gemeinde,15.94,20.42,2460.11,15433.6,125,612
10545453144,1054144,Viöl,Gemeinde,28.31,32.14,6309.92,22290.38,278,865
10545453123,1054123,Sollwitt,Gemeinde,21.67,19.22,1805.86,8335.12,59,307
10545453118,1054118,Schwesing,Gemeinde,15.53,18.76,1525.64,9826.48,103,549
10545453101,1054101,Oster-Ohrstedt,Gemeinde,8.18,15.08,917.97,11216.94,60,398
10545453092,1054092,Norstedt,Gemeinde,19.38,20.66,1404.18,7245.08,69,334
10545453079,1054079,Löwenstedt,Gemeinde,26.57,34.87,3200,12044.13,166,476
10545453057,1054057,Immenstedt,Gemeinde,30.24,24.84,1939.72,6413.52,80,322
10545453041,1054041,Haselund,Gemeinde,27.68,24.73,3464.54,12514.6,115,465
10545453013,1054013,Bondelum,Gemeinde,12.29,14.37,594.57,4835.89,23,160
10545453011,1054011,Behrendorf,Gemeinde,18.73,17.86,2525.19,13479.87,95,532
10545453004,1054004,Ahrenviölfeld,Gemeinde,17.3,23.42,750.86,4339.73,37,158
10545453003,1054003,Ahrenviöl,Gemeinde,28.2,24.44,2492.36,8839.42,76,311
10545439149,1054149,Wenningstedt-Braderup (Sylt),Gemeinde,1.89,2.11,380.64,20155.79,27,1277
10545439078,1054078,List auf Sylt,Gemeinde,0.97,1.81,165.56,17051.84,17,937
10545439061,1054061,Kampen (Sylt),Gemeinde,0.8,0.45,101.78,12658.88,3,667
10545439046,1054046,Hörnum (Sylt),Gemeinde,0.29,0.87,25.8,9023.96,5,578
10545417150,1054150,Westerhever,Gemeinde,6.79,5.88,273.09,4024.52,13,221
10545417148,1054148,Welt,Gemeinde,23.28,10.22,1096.59,4711.03,23,225
10545417145,1054145,Vollerwiek,Gemeinde,18.72,9.34,956.21,5108.54,24,257
10545417140,1054140,Tümlauer Koog,Gemeinde,7.36,6.11,273.1,3708.52,8,131
10545417135,1054135,Tetenbüll,Gemeinde,6.04,8.13,950.7,15750.7,59,726
10545417134,1054134,Tating,Gemeinde,11.74,7.76,1966.02,16750.78,74,954
10545417113,1054113,Sankt Peter-Ording,Gemeinde,4.97,6.54,2791.69,56171.07,195,2981
10545417104,1054104,Poppenbüll,Gemeinde,14.92,11.11,1004.99,6735.05,29,261
10545417100,1054100,Osterhever,Gemeinde,20.17,7.73,1356.68,6726.78,29,375
10545417095,1054095,Oldenswort,Gemeinde,13.69,10.91,2783.36,20334.69,119,1091
10545417090,1054090,Norderfriedrichskoog,Gemeinde,5.19,5.56,173.48,3340.03,6,108
10545417072,1054072,Kotzenbüll,Gemeinde,6.44,9.86,176.55,2739.46,14,142
10545417063,1054063,Katharinenheerd,Gemeinde,14.59,12.5,333.63,2287.38,19,152
10545417040,1054040,Grothusenkoog,Gemeinde,43.78,16,700.9,1601.05,8,50
10545417036,1054036,Garding,Stadt,5.4,6,1277.74,23666.41,109,1817
10545417035,1054035,Kirchspiel Garding,Gemeinde,19.38,14.84,1549.66,7996.4,50,337
10540168168,1054168,Sylt,Gemeinde,2.18,2.5,2948.94,135412.86,171,6828
10540138138,1054138,Tönning,Stadt,10.31,7.61,4394.95,42637.16,208,2735
10540108108,1054108,Reußenköge,Gemeinde,31.8,27.38,5790.44,18207.72,115,420
10540056056,1054056,Husum,Stadt,7.63,10.04,14498.23,189902.01,845,8418
10540033033,1054033,Friedrichstadt,Stadt,5.86,6.22,1127.1,19238.97,71,1141
10539105105,1053105,Sachsenwald (Forstgutsbez.),Gemeindefreies Gebiet,,,,501.66,0,33
10535391130,1053130,Wentorf (Amt Sandesneben),Gemeinde,6.56,10.99,393.33,5991.68,41,373
10535391127,1053127,Walksfelde,Gemeinde,10.75,11.6,212.56,1977.19,21,181
10535391124,1053124,Stubben,Gemeinde,5.92,10.92,260.1,4391.69,19,174
10535391122,1053122,Steinhorst,Gemeinde,3.71,7.86,164.94,4441.6,25,318
10535391121,1053121,Sirksfelde,Gemeinde,10.17,9.87,219.4,2157.51,15,152
10535391118,1053118,Siebenbäumen,Gemeinde,2.68,6.68,185.54,6911.45,27,404
10535391114,1053114,Schürensöhlen,Gemeinde,2.8,3.1,63.05,2248.02,4,129
10535391112,1053112,Schönberg,Gemeinde,9.67,11.79,1315.06,13605.11,93,789
10535391109,1053109,Schiphorst,Gemeinde,7.7,15.62,443.07,5753.86,40,256
10535391108,1053108,Sandesneben,Gemeinde,9.51,15.72,1194.18,12552.13,94,598
10535391101,1053101,Ritzerau,Gemeinde,7.76,11.27,233.13,3004.3,23,204
10535391099,1053099,Poggensee,Gemeinde,4.29,4.46,110.76,2581.55,9,202
10535391097,1053097,Panten,Gemeinde,19.06,6.62,1215.44,6376.3,31,468
10535391096,1053096,Nusse,Gemeinde,3.52,5.15,311.69,8851.3,27,524
10535391086,1053086,Lüchow,Gemeinde,3.48,4.95,111.65,3203.86,9,182
10535391085,1053085,Linau,Gemeinde,4.6,7.4,482.58,10498.43,48,649
10535391081,1053081,Lankau,Gemeinde,3.58,4.46,191.13,5340.76,18,404
10535391079,1053079,Labenz,Gemeinde,6.74,10.08,553.43,8206.59,53,526
10535391077,1053077,Kühsen,Gemeinde,4.23,7.51,149.72,3535.43,13,173
10535391069,1053069,Koberg,Gemeinde,2.88,4.86,222.96,7730.92,25,514
10535391068,1053068,Klinkrade,Gemeinde,6.15,4.93,342.97,5579.42,18,365
10535391044,1053044,Groß Schenkenberg,Gemeinde,5.61,7.51,307.82,5489.06,28,373
10535391039,1053039,Groß Boden,Gemeinde,7.49,13.08,170.54,2278.19,17,130
10535391038,1053038,Grinau,Gemeinde,2.04,3.19,61.48,3007.14,6,188
10535391025,1053025,Duvensee,Gemeinde,4.41,4.7,298.03,6752.63,19,404
10535373106,1053106,Sahms,Gemeinde,10.16,14.53,339.74,3345.36,26,179
10535373091,1053091,Mühlenrade,Gemeinde,2.58,9.09,57.44,2227.47,9,99
10535373089,1053089,Möhnsen,Gemeinde,2.39,5.78,169.84,7095.87,17,294
10535373076,1053076,Kuddewörde,Gemeinde,6.18,16.33,509.88,8254.52,80,490
10535373071,1053071,Kollow,Gemeinde,6.96,15.53,327.29,4702.4,41,264
10535373070,1053070,Köthel,Gemeinde,4.03,8.7,92.32,2293.56,14,161
10535373060,1053060,Kasseburg,Gemeinde,7.92,10.15,378.52,4777.73,27,266
10535373059,1053059,Kankelau,Gemeinde,12.24,12.18,301.83,2465.14,19,156
10535373052,1053052,Havekost,Gemeinde,19.63,23.75,469.73,2393.43,19,80
10535373049,1053049,Hamfelde,Gemeinde,3.87,9.47,126.18,3258.53,18,190
10535373047,1053047,Gülzow,Gemeinde,10.2,9.28,899.08,8817.79,54,582
10535373045,1053045,Grove,Gemeinde,9.25,8.87,268.88,2907.6,11,124
10535373042,1053042,Groß Pampau,Gemeinde,3.31,7.14,80.92,2442.18,10,140
10535373036,1053036,Grabau,Gemeinde,9.5,22.93,288.53,3035.62,36,157
10535373031,1053031,Fuhlenhagen,Gemeinde,5.82,16.54,184.5,3169.29,22,133
10535373027,1053027,Elmenhorst,Gemeinde,7.39,12.96,1429.02,19333.34,63,486
10535373021,1053021,Dahmker,Gemeinde,15.47,20,309.65,2001.1,15,75
10535373017,1053017,Brunstorf,Gemeinde,7.64,11.19,487.3,6378.77,33,295
10535373007,1053007,Basthorst,Gemeinde,5.57,7.48,233.5,4194.07,19,254
10535358136,1053136,Ziethen,Gemeinde,15.64,19.41,979.16,6260.65,98,505
10535358123,1053123,Sterley,Gemeinde,4.59,5.93,444.02,9678.54,44,742
10535358117,1053117,Seedorf,Gemeinde,6.09,7.61,362.24,5950.29,30,394
10535358110,1053110,Schmilau,Gemeinde,8.82,4.94,501.1,5681.69,23,466
10535358107,1053107,Salem,Gemeinde,7.15,9.39,501.84,7021.97,37,394
10535358102,1053102,Römnitz,Gemeinde,5.17,6.78,43.05,832.5,4,59
10535358098,1053098,Pogeez,Gemeinde,9.67,12.72,333.23,3446.34,29,228
10535358093,1053093,Mustin,Gemeinde,7.77,5.44,351.9,4527.37,31,570
10535358088,1053088,Mechow,Gemeinde,5.51,5.19,105.49,1915.06,7,135
10535358078,1053078,Kulpin,Gemeinde,7.32,8.7,180.89,2470.75,12,138
10535358066,1053066,Klein Zecher,Gemeinde,31.66,8.93,999.98,3158.41,20,224
10535358062,1053062,Kittlitz,Gemeinde,10.75,8.51,358.56,3335.56,20,235
10535358057,1053057,Horst,Gemeinde,4.77,5.56,152.86,3203.53,13,234
10535358054,1053054,Hollenbek,Gemeinde,17.69,7.81,727.06,4109.58,26,333
10535358051,1053051,Harmsdorf,Gemeinde,6.3,11.68,143.83,2282.15,16,137
10535358043,1053043,Groß Sarau,Gemeinde,7.37,8.61,653.73,8876.12,63,732
10535358041,1053041,Groß Grönau,Gemeinde,4.18,4.17,887.58,21230.32,111,2661
10535358040,1053040,Groß Disnack,Gemeinde,6.74,14.29,99.46,1474.63,8,56
10535358033,1053033,Giesensdorf,Gemeinde,4.88,8.93,63.54,1303.34,5,56
10535358030,1053030,Fredeburg,Gemeinde,22.54,4.11,189.78,842.13,3,73
10535358026,1053026,Einhaus,Gemeinde,13.38,15.64,327.73,2450.02,28,179
10535358018,1053018,Buchholz,Gemeinde,13.21,11.88,269.93,2043.61,19,160
10535358016,1053016,Brunsmark,Gemeinde,9.81,10.06,119.66,1219.37,17,169
10535358004,1053004,Bäk,Gemeinde,6.92,6.5,285,4118.85,33,508
10535358001,1053001,Albsfelde,Gemeinde,16.03,3.92,152.8,953.45,2,51
10535343128,1053128,Wangelau,Gemeinde,0.56,2.73,18.1,3229.36,3,110
10535343111,1053111,Schnakenbek,Gemeinde,4.74,7.06,267.96,5653.44,30,425
10535343087,1053087,Lütau,Gemeinde,11.54,13.35,1022.35,8857.62,43,322
10535343082,1053082,Lanze,Gemeinde,14.59,7.19,434.1,2975.68,21,292
10535343074,1053074,Krukow,Gemeinde,8.89,10.94,277.67,3121.79,14,128
10535343073,1053073,Krüzen,Gemeinde,10.5,13.84,319.24,3040.88,22,159
10535343058,1053058,Juliusburg,Gemeinde,12.01,18.99,202.87,1688.87,15,79
10535343022,1053022,Dalldorf,Gemeinde,7.93,10.3,161.91,2042.8,17,165
10535343019,1053019,Buchhorst,Gemeinde,6.05,11.19,293.35,4846.83,15,134
10535343006,1053006,Basedow,Gemeinde,9.39,8.41,332.22,3539.02,26,309
10535323135,1053135,Worth,Gemeinde,7.46,9.02,284.44,3814.41,11,122
10535323133,1053133,Wohltorf,Gemeinde,5.12,11.12,639.8,12485,91,818
10535323131,1053131,Wiershop,Gemeinde,14,15.18,566.1,4044.57,17,112
10535323072,1053072,Kröppelshagen-Fahrendorf,Gemeinde,7.87,16.29,634.42,8057.67,79,485
10535323053,1053053,Hohenhorn,Gemeinde,8.24,15.96,352.84,4283.87,34,213
10535323050,1053050,Hamwarde,Gemeinde,4.45,7.29,230.43,5175.39,25,343
10535323028,1053028,Escheburg,Gemeinde,10.02,16.05,1381.4,13782.62,195,1215
10535323023,1053023,Dassendorf,Gemeinde,8.17,12.65,1517.76,18566.37,154,1217
10535323012,1053012,Börnsen,Gemeinde,6.12,9.07,1433.54,23409.22,160,1764
10535323003,1053003,Aumühle,Gemeinde,2.94,5.6,472.55,16100.16,57,1017
10535318132,1053132,Witzeeze,Gemeinde,5.24,6.51,303.46,5792.22,35,538
10535318126,1053126,Tramm,Gemeinde,8.75,8.76,335.51,3836.24,24,274
10535318119,1053119,Siebeneichen,Gemeinde,2.95,6.02,68.21,2311.95,10,166
10535318115,1053115,Schulendorf,Gemeinde,6.03,9.19,370.59,6150.66,35,381
10535318104,1053104,Roseburg,Gemeinde,9.84,11.38,563.76,5727.31,38,334
10535318092,1053092,Müssen,Gemeinde,8.64,14.83,977.08,11310.37,82,553
10535318080,1053080,Langenlehsten,Gemeinde,10.04,8.62,153.48,1529.41,10,116
10535318064,1053064,Klein Pampau,Gemeinde,8.16,13.92,301.67,3697.94,33,237
10535318048,1053048,Güster,Gemeinde,9.43,8.32,1155.27,12255.67,64,769
10535318046,1053046,Gudow,Gemeinde,12.92,7.41,1835.97,14205.07,98,1323
10535318035,1053035,Göttin,Gemeinde,20.13,13.64,133.14,661.23,6,44
10535318029,1053029,Fitzen,Gemeinde,6.69,6.62,312.88,4678.37,26,393
10535318020,1053020,Büchen,Gemeinde,7.68,14.98,3443.57,44838.57,313,2090
10535318015,1053015,Bröthen,Gemeinde,9.64,10,363.14,3767.74,30,300
10535318010,1053010,Besenthal,Gemeinde,7.11,5,149.54,2104.39,5,100
10535313134,1053134,Woltersdorf,Gemeinde,10.9,8.56,479.4,4399.12,16,187
10535313125,1053125,Talkau,Gemeinde,5.93,8.31,263.07,4432.87,30,361
10535313113,1053113,Schretstaken,Gemeinde,8.17,8.78,539.61,6602.23,31,353
10535313095,1053095,Niendorf/Stecknitz,Gemeinde,5.49,10.38,264.56,4814.99,30,289
10535313084,1053084,Lehmrade,Gemeinde,3.07,4.03,109.38,3557.45,15,372
10535313056,1053056,Hornbek,Gemeinde,4.92,6.56,99.94,2032.74,8,122
10535313037,1053037,Grambek,Gemeinde,5.21,9.82,213.7,4100.2,28,285
10535313014,1053014,Breitenfelde,Gemeinde,8.26,8.24,1472.12,17812.17,93,1129
10535313013,1053013,Borstorf,Gemeinde,3.2,5.81,98.89,3091.4,14,241
10535313005,1053005,Bälau,Gemeinde,45.03,18.18,791.4,1757.56,14,77
10535313002,1053002,Alt-Mölln,Gemeinde,5.64,8.32,539.9,9581.03,41,493
10535308120,1053120,Sierksrade,Gemeinde,6.07,10.49,158.14,2603.71,15,143
10535308103,1053103,Rondeshagen,Gemeinde,3.73,7.2,420.61,11267.65,25,347
